Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.6%
Infosys Ltd.,Technology,Equity,5.5%
HDFC Bank Ltd.,Financial,Equity,5.1%
Larsen & Toubro Ltd.,Construction,Equity,4.5%
Axis Bank Ltd.,Financial,Equity,4.2%
Bharti Airtel Ltd.,Communication,Equity,3.7%
Reliance Industries Ltd.,Energy,Equity,3.5%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.1%
State Bank of India,Financial,Equity,2.9%
Angel One Ltd.,Financial,Equity,1.9%
ITC Ltd.,Consumer Staples,Equity,1.9%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.9%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.7%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.7%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.6%
Bank Of Baroda,Financial,Equity,1.5%
Fortis Healthcare Ltd.,Healthcare,Equity,1.5%
NTPC Ltd.,Energy,Equity,1.4%
Tata Motors Ltd.,Automobile,Equity,1.2%
Divi's Laboratories Ltd.,Healthcare,Equity,1.2%
Honeywell Automation India Ltd.,Capital Goods,Equity,1.2%
SRF Ltd.,Diversified,Equity,1.1%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
Bharat Electronics Ltd.,Capital Goods,Equity,1.1%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.1%
Interglobe Aviation Ltd.,Services,Equity,1.1%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.0%
Cipla Ltd.,Healthcare,Equity,0.9%
Tata Steel Ltd.,Metals & Mining,Equity,0.9%
AU Small Finance Bank Ltd.,Financial,Equity,0.9%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,0.9%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.9%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.9%
EIH Ltd.,Services,Equity,0.9%
Max Financial Services Ltd.,Financial,Equity,0.9%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.9%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.8%
Coal India Ltd.,Energy,Equity,0.8%
Equitas Small Finance Bank Ltd.,Financial,Equity,0.8%
Tech Mahindra Ltd.,Technology,Equity,0.8%
Maruti Suzuki India Ltd.,Automobile,Equity,0.8%
Intellect Design Arena Ltd.,Technology,Equity,0.8%
Oberoi Realty Ltd.,Construction,Equity,0.8%
Rites Ltd.,Construction,Equity,0.8%
NHPC Ltd.,Energy,Equity,0.8%
Siemens Ltd.,Capital Goods,Equity,0.8%
United Spirits Ltd.,Consumer Staples,Equity,0.7%
The Phoenix Mills Ltd.,Construction,Equity,0.7%
Coforge Ltd.,Technology,Equity,0.7%
Sobha Ltd.,Construction,Equity,0.7%
Power Grid Corporation Of India Ltd.,Energy,Equity,0.7%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.7%
Bajaj Auto Ltd.,Automobile,Equity,0.7%
Power Finance Corporation Ltd.,Financial,Equity,0.7%
LIC Housing Finance Ltd.,Financial,Equity,0.7%
Ashok Leyland Ltd.,Automobile,Equity,0.7%
Prestige Estates Projects Ltd.,Construction,Equity,0.7%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.7%
Alkem Laboratories Ltd.,Healthcare,Equity,0.7%
Sapphire Foods India Ltd.,Services,Equity,0.6%
Ador Welding Ltd.,Capital Goods,Equity,0.6%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,0.6%
Indian Railway Finance Corporation Ltd.,Financial,Equity,0.6%
Pfizer Ltd.,Healthcare,Equity,0.6%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.6%
TeamLease Services Ltd.,Services,Equity,0.5%
Bajaj Finserv Ltd.,Financial,Equity,0.5%
Hindustan Unilever Ltd.,Consumer Staples,Equity,0.4%
JM Financial Ltd.,Financial,Equity,0.4%
Electronics Mart India Ltd.,Services,Equity,0.4%
Zomato Ltd.,Services,Equity,0.4%
Chemplast Sanmar Ltd.,Chemicals,Equity,0.3%
Gland Pharma Ltd.,Healthcare,Equity,0.3%
Bandhan Bank Ltd.,Financial,Equity,0.3%
HDFC Life Insurance Co Ltd.,Insurance,Equity,0.3%
Zensar Technologies Ltd.,Technology,Equity,0.3%
Nippon India ETF Nifty 50 Value 20-IDCW,Financial,Mutual Fund,0.3%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,0.3%
Tata Consultancy Services Ltd.,Technology,Equity,0.2%
Housing Development Finance Corporation Ltd.,Financial,Warrant,0.2%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
