Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.7%
HDFC Bank Ltd.,Financial,Equity,6.3%
State Bank of India,Financial,Equity,4.8%
Infosys Ltd.,Technology,Equity,4.8%
Reliance Industries Ltd.,Energy,Equity,3.3%
Larsen & Toubro Ltd.,Construction,Equity,3.2%
Bharti Airtel Ltd.,Communication,Equity,3.1%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,2.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.6%
The Indian Hotels Company Ltd.,Services,Equity,2.5%
Axis Bank Ltd.,Financial,Equity,2.0%
Bharat Forge Ltd.,Automobile,Equity,1.9%
HCL Technologies Ltd.,Technology,Equity,1.8%
The Ramco Cements Ltd.,Construction,Equity,1.8%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
Indusind Bank Ltd.,Financial,Equity,1.7%
Cummins India Ltd.,Capital Goods,Equity,1.7%
AIA Engineering Ltd.,Metals & Mining,Equity,1.6%
ITC Ltd.,Consumer Staples,Equity,1.6%
Canara Bank,Financial,Equity,1.6%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.5%
Ultratech Cement Ltd.,Construction,Equity,1.5%
Tata Motors Ltd.,Automobile,Equity,1.5%
Supreme Industries Ltd.,Chemicals,Equity,1.4%
Kalpataru Power Transmission Ltd.,Capital Goods,Equity,1.4%
The Federal Bank Ltd.,Financial,Equity,1.4%
Deepak Nitrite Ltd.,Chemicals,Equity,1.3%
Bosch Ltd.,Automobile,Equity,1.3%
ACC Ltd.,Construction,Equity,1.3%
NMDC Ltd.,Metals & Mining,Equity,1.2%
Bank Of Baroda,Financial,Equity,1.2%
Tata Consultancy Services Ltd.,Technology,Equity,1.2%
Gujarat Gas Ltd.,Energy,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Gujarat State Petronet Ltd.,Energy,Equity,1.2%
Indian Bank,Financial,Equity,1.1%
ABB India Ltd.,Capital Goods,Equity,1.1%
Apollo Tyres Ltd.,Automobile,Equity,1.1%
Maruti Suzuki India Ltd.,Automobile,Equity,1.1%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.0%
UNO Minda Ltd.,Automobile,Equity,1.0%
Alkem Laboratories Ltd.,Healthcare,Equity,1.0%
LIC Housing Finance Ltd.,Financial,Equity,1.0%
NTPC Ltd.,Energy,Equity,1.0%
KEC International Ltd.,Capital Goods,Equity,0.9%
Max Financial Services Ltd.,Financial,Equity,0.9%
Emami Ltd.,Consumer Staples,Equity,0.9%
Wheels India Ltd.,Automobile,Equity,0.9%
MRF Ltd.,Automobile,Equity,0.8%
Mas Financial Services Ltd.,Financial,Equity,0.8%
Alembic Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
Hero Motocorp Ltd.,Automobile,Equity,0.8%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
Cipla Ltd.,Healthcare,Equity,0.7%
ICICI Securities Ltd.,Financial,Equity,0.6%
3M India Ltd.,Diversified,Equity,0.6%
Endurance Technologies Ltd.,Automobile,Equity,0.5%
Zydus Lifesciences Ltd.,Healthcare,Equity,0.5%
Natco Pharma Ltd.,Healthcare,Equity,0.5%
Metro Brands Ltd.,Consumer Staples,Equity,0.4%
Zensar Technologies Ltd.,Technology,Equity,0.4%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.4%
