Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.4%
Reliance Industries Ltd.,Energy,Equity,6.1%
Infosys Ltd.,Technology,Equity,5.6%
State Bank of India,Financial,Equity,5.4%
Larsen & Toubro Ltd.,Construction,Equity,5.2%
Ultratech Cement Ltd.,Construction,Equity,5.0%
HDFC Bank Ltd.,Financial,Equity,5.0%
Axis Bank Ltd.,Financial,Equity,4.9%
SRF Ltd.,Diversified,Equity,4.8%
Bharat Electronics Ltd.,Capital Goods,Equity,3.5%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,3.4%
Tata Consultancy Services Ltd.,Technology,Equity,2.7%
AU Small Finance Bank Ltd.,Financial,Equity,2.5%
Bharti Airtel Ltd.,Communication,Equity,2.1%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
Thermax Ltd.,Capital Goods,Equity,1.6%
Container Corporation Of India Ltd.,Services,Equity,1.5%
Petronet LNG Ltd.,Energy,Equity,1.5%
Interglobe Aviation Ltd.,Services,Equity,1.5%
The Ramco Cements Ltd.,Construction,Equity,1.5%
Bharat Forge Ltd.,Automobile,Equity,1.5%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.5%
Bajaj Finance Ltd.,Financial,Equity,1.5%
Balkrishna Industries Ltd.,Automobile,Equity,1.5%
Zydus Lifesciences Ltd.,Healthcare,Equity,1.4%
Cipla Ltd.,Healthcare,Equity,1.2%
Solar Industries India Ltd.,Chemicals,Equity,1.2%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.1%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.1%
United Breweries Ltd.,Consumer Staples,Equity,1.1%
KEC International Ltd.,Capital Goods,Equity,1.1%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.9%
Indraprastha Gas Ltd.,Energy,Equity,0.9%
Jubilant FoodWorks Ltd.,Services,Equity,0.9%
Bata India Ltd.,Consumer Staples,Equity,0.8%
MRF Ltd.,Automobile,Equity,0.8%
AIA Engineering Ltd.,Metals & Mining,Equity,0.7%
Tata Chemicals Ltd.,Chemicals,Equity,0.7%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,0.6%
Max Financial Services Ltd.,Financial,Equity,0.6%
Shree Cement Ltd.,Construction,Equity,0.5%
Hero Motocorp Ltd.,Automobile,Equity,0.4%
BEML Ltd.,Capital Goods,Equity,0.4%
Coromandel International Ltd.,Chemicals,Equity,0.3%
Bayer CropScience Ltd.,Chemicals,Equity,0.3%
Kotak Liquid - Plan A - Direct Plan-Growth,Financial,Mutual Fund,0.1%
