Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.7%
Reliance Industries Ltd.,Energy,Equity,9.5%
Infosys Ltd.,Technology,Equity,7.6%
HDFC Bank Ltd.,Financial,Equity,5.9%
Tata Consultancy Services Ltd.,Technology,Equity,4.4%
Larsen & Toubro Ltd.,Construction,Equity,4.3%
Housing Development Finance Corpn. Ltd.,Financial,Equity,3.7%
Axis Bank Ltd.,Financial,Equity,3.6%
Hindustan Unilever Ltd.,Consumer Staples,Equity,3.5%
SBI Life Insurance Company Ltd.,Insurance,Equity,3.3%
Bajaj Finance Ltd.,Financial,Equity,3.0%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.3%
Tata Motors DVR,Automobile,Equity,2.2%
HCL Technologies Ltd.,Technology,Equity,2.1%
Divi's Laboratories Ltd.,Healthcare,Equity,2.1%
Wipro Ltd.,Technology,Equity,1.8%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.7%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.6%
NTPC Ltd.,Energy,Equity,1.6%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.6%
Bajaj Auto Ltd.,Automobile,Equity,1.6%
Shree Cement Ltd.,Construction,Equity,1.5%
Tata Steel Ltd.,Metals & Mining,Equity,1.4%
Bharti Airtel Ltd.,Communication,Equity,1.4%
Indusind Bank Ltd.,Financial,Equity,1.3%
Marico Ltd.,Consumer Staples,Equity,1.3%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.2%
Power Grid Corporation of India Ltd.,Energy,Equity,1.2%
Tata Motors Ltd.,Automobile,Equity,1.1%
Larsen & Toubro Infotech Ltd.,Technology,Equity,1.1%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.1%
Ultratech Cement Ltd.,Construction,Equity,1.0%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
Minda Industries Ltd.,Automobile,Equity,0.9%
Max Financial Services Ltd.,Financial,Equity,0.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,0.8%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.4%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,0.4%
