Name,Sector,Instrument,Assets
State Bank of India,Financial,Equity,5.8%
ICICI Bank Ltd.,Financial,Equity,5.4%
Axis Bank Ltd.,Financial,Equity,4.7%
Reliance Industries Ltd.,Energy,Equity,3.8%
Larsen & Toubro Ltd.,Construction,Equity,3.4%
Infosys Ltd.,Technology,Equity,3.0%
Maruti Suzuki India Ltd.,Automobile,Equity,3.0%
SRF Ltd.,Diversified,Equity,3.0%
Bharat Forge Ltd.,Automobile,Equity,2.8%
ITC Ltd.,Consumer Staples,Equity,2.7%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,2.6%
Cummins India Ltd.,Capital Goods,Equity,2.5%
Bharat Electronics Ltd.,Capital Goods,Equity,2.5%
Linde India Ltd.,Chemicals,Equity,2.4%
Bajaj Finance Ltd.,Financial,Equity,2.4%
HDFC Bank Ltd.,Financial,Equity,2.1%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.0%
Tata Consultancy Services Ltd.,Technology,Equity,1.9%
Coromandel International Ltd.,Chemicals,Equity,1.9%
ABB India Ltd.,Capital Goods,Equity,1.7%
Bharti Airtel Ltd.,Communication,Equity,1.7%
Schaeffler India Ltd.,Capital Goods,Equity,1.7%
Ultratech Cement Ltd.,Construction,Equity,1.6%
Gujarat State Petronet Ltd.,Energy,Equity,1.6%
Thermax Ltd.,Capital Goods,Equity,1.4%
United Spirits Ltd.,Consumer Staples,Equity,1.4%
JK Cement Ltd.,Construction,Equity,1.4%
Cipla Ltd.,Healthcare,Equity,1.4%
Balkrishna Industries Ltd.,Automobile,Equity,1.3%
AU Small Finance Bank Ltd.,Financial,Equity,1.3%
Blue Star Ltd.,Consumer Discretionary,Equity,1.2%
Oberoi Realty Ltd.,Construction,Equity,1.2%
Crisil Ltd.,Services,Equity,1.1%
Tata Chemicals Ltd.,Chemicals,Equity,1.1%
Hero Motocorp Ltd.,Automobile,Equity,1.1%
AIA Engineering Ltd.,Metals & Mining,Equity,1.0%
Ashok Leyland Ltd.,Automobile,Equity,1.0%
Vedant Fashions Ltd.,Services,Equity,0.9%
Max Financial Services Ltd.,Financial,Equity,0.9%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.9%
Apollo Tyres Ltd.,Automobile,Equity,0.8%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.8%
Supreme Industries Ltd.,Chemicals,Equity,0.8%
Indraprastha Gas Ltd.,Energy,Equity,0.8%
Container Corporation Of India Ltd.,Services,Equity,0.8%
Kalpataru Power Transmission Ltd.,Capital Goods,Equity,0.8%
Polycab India Ltd.,Capital Goods,Equity,0.7%
Ipca Laboratories Ltd.,Healthcare,Equity,0.7%
Petronet LNG Ltd.,Energy,Equity,0.7%
The Ramco Cements Ltd.,Construction,Equity,0.6%
Bank Of Baroda,Financial,Equity,0.6%
Jubilant FoodWorks Ltd.,Services,Equity,0.6%
Bata India Ltd.,Consumer Staples,Equity,0.6%
V-Guard Industries Ltd.,Consumer Discretionary,Equity,0.6%
Kotak Liquid - Plan A - Direct Plan-Growth,Financial,Mutual Fund,0.5%
BEML Ltd.,Capital Goods,Equity,0.4%
Dr. Lal Pathlabs Ltd.,Healthcare,Equity,0.3%
Page Industries Ltd.,Textiles,Equity,0.3%
Gland Pharma Ltd.,Healthcare,Equity,0.3%
Exide Industries Ltd.,Capital Goods,Equity,0.3%
Aether Industries Ltd.,Chemicals,Equity,0.2%
Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,0.2%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.1%
