Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.5%
HDFC Bank Ltd.,Financial,Equity,9.2%
Infosys Ltd.,Technology,Equity,7.8%
Axis Bank Ltd.,Financial,Equity,5.3%
State Bank of India,Financial,Equity,4.9%
Bharti Airtel Ltd.,Communication,Equity,4.3%
NTPC Ltd.,Energy,Equity,2.9%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.9%
Larsen & Toubro Ltd.,Construction,Equity,2.6%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.1%
Tata Motors Ltd.,Automobile,Equity,2.1%
HCL Technologies Ltd.,Technology,Equity,2.1%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.7%
Bharat Dynamics Ltd.,Capital Goods,Equity,1.6%
Ambuja Cements Ltd.,Construction,Equity,1.4%
ITC Ltd.,Consumer Staples,Equity,1.4%
Cipla Ltd.,Healthcare,Equity,1.4%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.4%
Tech Mahindra Ltd.,Technology,Equity,1.4%
The Phoenix Mills Ltd.,Construction,Equity,1.3%
United Spirits Ltd.,Consumer Staples,Equity,1.3%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.2%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.2%
VIP Industries Ltd.,Chemicals,Equity,1.1%
Bharat Electronics Ltd.,Capital Goods,Equity,1.1%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.1%
Prestige Estates Projects Ltd.,Construction,Equity,1.1%
Bharat Forge Ltd.,Automobile,Equity,1.0%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.0%
Tata Steel Ltd.,Metals & Mining,Equity,1.0%
TCI Express Ltd.,Services,Equity,0.9%
United Breweries Ltd.,Consumer Staples,Equity,0.9%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.9%
SKF India Ltd.,Capital Goods,Equity,0.9%
Ultratech Cement Ltd.,Construction,Equity,0.9%
Bosch Ltd.,Automobile,Equity,0.8%
UTI Asset Management Company Ltd.,Financial,Equity,0.8%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.8%
L&T Technology Services Ltd.,Technology,Equity,0.8%
Maruti Suzuki India Ltd.,Automobile,Equity,0.8%
INOX Leisure Ltd.,Services,Equity,0.8%
GAIL (India) Ltd.,Energy,Equity,0.8%
Bajaj Auto Ltd.,Automobile,Equity,0.7%
Mishra Dhatu Nigam Ltd.,Metals & Mining,Equity,0.7%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.7%
Emami Ltd.,Consumer Staples,Equity,0.6%
Coal India Ltd.,Energy,Equity,0.6%
Equitas Small Finance Bank Ltd.,Financial,Equity,0.6%
Ashoka Buildcon Ltd.,Construction,Equity,0.6%
Apollo Tyres Ltd.,Automobile,Equity,0.6%
Ajanta Pharma Ltd.,Healthcare,Equity,0.6%
Metro Brands Ltd.,Consumer Staples,Equity,0.5%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.5%
Gujarat Pipavav Port Ltd.,Services,Equity,0.5%
Indoco Remedies Ltd.,Healthcare,Equity,0.5%
Life Insurance Corporation of India,Insurance,Equity,0.5%
Central Depository Services (India) Ltd.,Financial,Equity,0.4%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.4%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.4%
Muthoot Finance Ltd.,Financial,Equity,0.4%
Medplus Health Services Ltd.,Healthcare,Equity,0.3%
GR Infraprojects Ltd.,Construction,Equity,0.3%
Dilip Buildcon Ltd.,Construction,Equity,0.2%
Uniparts India Ltd.,Automobile,Equity,0.2%
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,0.2%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
