Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.4%
State Bank of India,Financial,Equity,5.3%
Infosys Ltd.,Technology,Equity,5.1%
HDFC Bank Ltd.,Financial,Equity,4.3%
Reliance Industries Ltd.,Energy,Equity,3.8%
Axis Bank Ltd.,Financial,Equity,3.3%
Bharti Airtel Ltd.,Communication,Equity,2.8%
Tata Motors Ltd.,Automobile,Equity,2.5%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.5%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,2.5%
KEC International Ltd.,Capital Goods,Equity,2.3%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,2.0%
Cipla Ltd.,Healthcare,Equity,2.0%
VRL Logistics Ltd.,Services,Equity,2.0%
Deepak Nitrite Ltd.,Chemicals,Equity,1.9%
NCC Ltd.,Construction,Equity,1.9%
United Spirits Ltd.,Consumer Staples,Equity,1.9%
Tata Consultancy Services Ltd.,Technology,Equity,1.8%
HCL Technologies Ltd.,Technology,Equity,1.8%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.8%
Poonawalla Fincorp Ltd.,Financial,Equity,1.8%
Greenpanel Industries Ltd.,Consumer Staples,Equity,1.7%
Canara Bank,Financial,Equity,1.7%
Tata Chemicals Ltd.,Chemicals,Equity,1.6%
Ultratech Cement Ltd.,Construction,Equity,1.6%
Bharat Forge Ltd.,Automobile,Equity,1.5%
Bosch Ltd.,Automobile,Equity,1.5%
The Ramco Cements Ltd.,Construction,Equity,1.5%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.5%
The Indian Hotels Company Ltd.,Services,Equity,1.5%
UNO Minda Ltd.,Automobile,Equity,1.4%
EIH Ltd.,Services,Equity,1.4%
NTPC Ltd.,Energy,Equity,1.4%
PSP Projects Ltd.,Construction,Equity,1.3%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.2%
Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,1.2%
Laurus Labs Ltd.,Healthcare,Equity,1.1%
Apollo Pipes Ltd.,Chemicals,Equity,1.1%
Mas Financial Services Ltd.,Financial,Equity,1.0%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.0%
Sandhar Technologies Ltd.,Automobile,Equity,0.9%
Graphite India Ltd.,Construction,Equity,0.9%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,0.9%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.8%
Zensar Technologies Ltd.,Technology,Equity,0.7%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.6%
Khadim India Ltd.,Consumer Staples,Equity,0.4%
ITC Ltd.,Consumer Staples,Equity,0.3%
