Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,7.3%
Reliance Industries Ltd.,Energy,Equity,7.2%
Axis Bank Ltd.,Financial,Equity,6.4%
ITC Ltd.,Consumer Staples,Equity,5.4%
Infosys Ltd.,Technology,Equity,5.0%
State Bank of India,Financial,Equity,4.2%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,2.9%
DCB Bank Ltd.,Financial,Equity,2.9%
Larsen & Toubro Ltd.,Construction,Equity,2.7%
HCL Technologies Ltd.,Technology,Equity,2.6%
ICICI Bank Ltd.,Financial,Equity,2.5%
Bharti Airtel Ltd.,Communication,Equity,2.3%
Marico Ltd.,Consumer Staples,Equity,2.1%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2.1%
ABB India Ltd.,Capital Goods,Equity,2.0%
Titan Company Ltd.,Consumer Discretionary,Equity,1.9%
Wonderla Holidays Ltd.,Services,Equity,1.9%
Karur Vysya Bank Ltd.,Financial,Equity,1.9%
Hindustan Zinc Ltd.,Metals & Mining,Equity,1.7%
NTPC Ltd.,Energy,Equity,1.5%
Blue Dart Express Ltd.,Services,Equity,1.5%
JTL Industries Ltd,Metals & Mining,Equity,1.5%
Bosch Ltd.,Automobile,Equity,1.5%
Tata Consultancy Services Ltd.,Technology,Equity,1.5%
Coal India Ltd.,Energy,Equity,1.1%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.1%
NLC India Ltd.,Energy,Equity,1.1%
Castrol India Ltd.,Energy,Equity,1.1%
REC Ltd.,Financial,Equity,1.1%
NCC Ltd.,Construction,Equity,1.1%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.1%
Canara Bank,Financial,Equity,1.1%
Finolex Cables Ltd.,Capital Goods,Equity,1.1%
Indusind Bank Ltd.,Financial,Equity,1.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.0%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.0%
Grasim Industries Ltd.,Construction,Equity,1.0%
Ambuja Cements Ltd.,Construction,Equity,1.0%
Natco Pharma Ltd.,Healthcare,Equity,1.0%
Maruti Suzuki India Ltd.,Automobile,Equity,1.0%
Greenpanel Industries Ltd.,Consumer Staples,Equity,1.0%
E.I.D. - Parry (India) Ltd.,Consumer Staples,Equity,0.9%
CESC Ltd.,Energy,Equity,0.9%
Astec Lifesciences Ltd.,Chemicals,Equity,0.9%
Aster DM Healthcare Ltd.,Healthcare,Equity,0.8%
Hero Motocorp Ltd.,Automobile,Equity,0.8%
City Union Bank Ltd.,Financial,Equity,0.7%
The Karnataka Bank Ltd.,Financial,Equity,0.6%
Intellect Design Arena Ltd.,Technology,Equity,0.6%
UPL Ltd.,Chemicals,Equity,0.5%
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Discretionary,Equity,0.4%
