Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.2%
Axis Bank Ltd.,Financial,Equity,6.5%
Infosys Ltd.,Technology,Equity,5.0%
Mahindra & Mahindra Ltd.,Automobile,Equity,3.9%
HDFC Bank Ltd.,Financial,Equity,3.6%
The Indian Hotels Company Ltd.,Services,Equity,2.7%
Titan Company Ltd.,Consumer Discretionary,Equity,2.6%
ITC Ltd.,Consumer Staples,Equity,2.6%
SRF Ltd.,Diversified,Equity,2.5%
KPIT Technologies Ltd.,Technology,Equity,2.3%
KSB Ltd.,Capital Goods,Equity,2.2%
The Federal Bank Ltd.,Financial,Equity,2.1%
Bajaj Finance Ltd.,Financial,Equity,2.1%
L&T Finance Holdings Ltd.,Financial,Equity,2.0%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.0%
Cummins India Ltd.,Capital Goods,Equity,1.8%
CSB Bank Ltd.,Financial,Equity,1.8%
Maruti Suzuki India Ltd.,Automobile,Equity,1.8%
VIP Industries Ltd.,Chemicals,Equity,1.8%
Praj Industries Ltd.,Capital Goods,Equity,1.8%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.7%
Apar Industries Ltd.,Diversified,Equity,1.7%
Bharti Airtel Ltd.,Communication,Equity,1.7%
Gabriel India Ltd.,Automobile,Equity,1.6%
Devyani International Ltd.,Services,Equity,1.6%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.6%
Schaeffler India Ltd.,Capital Goods,Equity,1.5%
Timken India Ltd.,Capital Goods,Equity,1.5%
Elecon Engineering Company Ltd.,Capital Goods,Equity,1.5%
Syrma SGS Technology Ltd.,Capital Goods,Equity,1.5%
Navin Fluorine International Ltd.,Chemicals,Equity,1.4%
Bajaj Finserv Ltd.,Financial,Equity,1.4%
Exide Industries Ltd.,Capital Goods,Equity,1.4%
Cipla Ltd.,Healthcare,Equity,1.3%
Page Industries Ltd.,Textiles,Equity,1.3%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.3%
Akzo Nobel India Ltd.,Chemicals,Equity,1.1%
Godfrey Phillips India Ltd.,Consumer Staples,Equity,1.1%
Tata Chemicals Ltd.,Chemicals,Equity,1.1%
Indusind Bank Ltd.,Financial,Equity,1.1%
State Bank of India,Financial,Equity,1.1%
Avenue Supermarts Ltd.,Services,Equity,1.0%
CreditAccess Grameen Ltd.,Financial,Equity,1.0%
LTIMindtree Ltd.,Technology,Equity,0.9%
DCB Bank Ltd.,Financial,Equity,0.9%
Carborundum Universal Ltd.,Metals & Mining,Equity,0.8%
JK Paper Ltd.,Consumer Staples,Equity,0.8%
Persistent Systems Ltd.,Technology,Equity,0.8%
Bharat Dynamics Ltd.,Capital Goods,Equity,0.7%
Eicher Motors Ltd.,Automobile,Equity,0.5%
Wendt (India) Ltd.,Metals & Mining,Equity,0.5%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.4%
Bosch Ltd.,Automobile,Equity,0.4%
