Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.2%
ICICI Bank Ltd.,Financial,Equity,9.0%
Reliance Industries Ltd.,Energy,Equity,7.3%
Infosys Ltd.,Technology,Equity,7.1%
State Bank of India,Financial,Equity,4.9%
Larsen & Toubro Ltd.,Construction,Equity,4.1%
Hindustan Unilever Ltd.,Consumer Staples,Equity,3.1%
Tata Consultancy Services Ltd.,Technology,Equity,2.9%
Maruti Suzuki India Ltd.,Automobile,Equity,2.7%
Axis Bank Ltd.,Financial,Equity,2.7%
HDFC Life Insurance Co Ltd.,Insurance,Equity,2.6%
United Spirits Ltd.,Consumer Staples,Equity,2.5%
Bharti Airtel Ltd.,Communication,Equity,2.3%
Bajaj Finance Ltd.,Financial,Equity,2.1%
Indusind Bank Ltd.,Financial,Equity,2.0%
HCL Technologies Ltd.,Technology,Equity,2.0%
NTPC Ltd.,Energy,Equity,1.9%
Grasim Industries Ltd.,Construction,Equity,1.7%
DLF Ltd. - (DLF),Construction,Equity,1.6%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
Abbott India Ltd.,Healthcare,Equity,1.5%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.5%
Britannia Industries Ltd.,Consumer Staples,Equity,1.5%
SRF Ltd.,Diversified,Equity,1.5%
Dabur India Ltd.,Consumer Staples,Equity,1.5%
Avenue Supermarts Ltd.,Services,Equity,1.4%
Ambuja Cements Ltd.,Construction,Equity,1.4%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.4%
LTIMindtree Ltd.,Technology,Equity,1.3%
Life Insurance Corporation of India,Insurance,Equity,1.3%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.1%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.0%
Sapphire Foods India Ltd.,Services,Equity,1.0%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.0%
Balrampur Chini Mills Ltd.,Consumer Staples,Equity,1.0%
Bharat Electronics Ltd.,Capital Goods,Equity,1.0%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
Grindwell Norton Ltd.,Metals & Mining,Equity,0.8%
Siemens Ltd.,Capital Goods,Equity,0.8%
Tega Industries Ltd.,Metals & Mining,Equity,0.8%
Titan Company Ltd.,Consumer Discretionary,Equity,0.7%
Piramal Pharma Ltd.,Healthcare,Equity,0.7%
Kotak Mahindra Bank Ltd.,Financial,Equity,0.5%
