Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,10.0%
ICICI Bank Ltd.,Financial,Equity,7.4%
ABB India Ltd.,Capital Goods,Equity,6.6%
Container Corporation Of India Ltd.,Services,Equity,5.5%
Abbott India Ltd.,Healthcare,Equity,5.4%
Infosys Ltd.,Technology,Equity,5.4%
Avenue Supermarts Ltd.,Services,Equity,4.8%
Vedant Fashions Ltd.,Services,Equity,4.4%
State Bank of India,Financial,Equity,4.3%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,4.0%
Reliance Industries Ltd.,Energy,Equity,4.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,3.9%
Zomato Ltd.,Services,Equity,3.8%
Eicher Motors Ltd.,Automobile,Equity,3.5%
PI Industries Ltd.,Chemicals,Equity,3.3%
The Indian Hotels Company Ltd.,Services,Equity,3.1%
Tata Consultancy Services Ltd.,Technology,Equity,3.1%
United Spirits Ltd.,Consumer Staples,Equity,3.1%
Larsen & Toubro Ltd.,Construction,Equity,2.5%
HDFC Life Insurance Co Ltd.,Insurance,Equity,2.3%
IDFC First Bank Ltd.,Financial,Equity,1.9%
Maruti Suzuki India Ltd.,Automobile,Equity,1.8%
Bosch Ltd.,Automobile,Equity,1.8%
Havells India Ltd.,Capital Goods,Equity,1.3%
KFin Technologies Ltd.,Financial,Equity,1.3%
