Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.3%
LTIMindtree Ltd.,Technology,Equity,7.3%
Infosys Ltd.,Technology,Equity,6.6%
HDFC Bank Ltd.,Financial,Equity,6.5%
Axis Bank Ltd.,Financial,Equity,6.5%
State Bank of India,Financial,Equity,6.4%
JK Cement Ltd.,Construction,Equity,3.8%
Bajaj Finance Ltd.,Financial,Equity,2.9%
ABB India Ltd.,Capital Goods,Equity,2.9%
Blue Star Ltd.,Consumer Discretionary,Equity,2.7%
Avenue Supermarts Ltd.,Services,Equity,2.7%
Titan Company Ltd.,Consumer Discretionary,Equity,2.5%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.4%
TVS Motor Company Ltd.,Automobile,Equity,2.3%
Polycab India Ltd.,Capital Goods,Equity,2.3%
Page Industries Ltd.,Textiles,Equity,2.2%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.1%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.0%
Endurance Technologies Ltd.,Automobile,Equity,2.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.8%
Divi's Laboratories Ltd.,Healthcare,Equity,1.8%
Kajaria Ceramics Ltd.,Construction,Equity,1.6%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.5%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.5%
V-Mart Retail Ltd.,Services,Equity,1.5%
PVR Ltd.,Services,Equity,1.4%
Oberoi Realty Ltd.,Construction,Equity,1.4%
Bharti Airtel Ltd.,Communication,Equity,1.2%
Syngene International Ltd.,Healthcare,Equity,1.2%
KPIT Technologies Ltd.,Technology,Equity,1.1%
Birlasoft Ltd.,Technology,Equity,0.9%
TeamLease Services Ltd.,Services,Equity,0.8%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.8%
Bata India Ltd.,Consumer Staples,Equity,0.8%
PB Fintech Ltd.,Services,Equity,0.6%
Rolex Rings Ltd,Capital Goods,Equity,0.6%
Schaeffler India Ltd.,Capital Goods,Equity,0.5%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.5%
One97 Communications Ltd.,Services,Equity,0.3%
