Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,10.1%
Infosys Ltd.,Technology,Equity,9.6%
Tata Consultancy Services Ltd.,Technology,Equity,6.4%
Bharti Airtel Ltd.,Communication,Equity,5.1%
Titan Company Ltd.,Consumer Discretionary,Equity,4.9%
ICICI Bank Ltd.,Financial,Equity,4.6%
Axis Bank Ltd.,Financial,Equity,4.5%
Kotak Mahindra Bank Ltd.,Financial,Equity,3.5%
LTIMindtree Ltd.,Technology,Equity,2.9%
Avenue Supermarts Ltd.,Services,Equity,2.8%
Indusind Bank Ltd.,Financial,Equity,2.7%
Kei Industries Ltd.,Capital Goods,Equity,2.6%
Abbott India Ltd.,Healthcare,Equity,2.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,2.6%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.4%
Honeywell Automation India Ltd.,Capital Goods,Equity,2.3%
Bajaj Finance Ltd.,Financial,Equity,2.2%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,2.1%
TeamLease Services Ltd.,Services,Equity,1.8%
GR Infraprojects Ltd.,Construction,Equity,1.7%
Orient Electric Ltd.,Consumer Discretionary,Equity,1.6%
MTAR Technologies Ltd.,Capital Goods,Equity,1.6%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.6%
V-Mart Retail Ltd.,Services,Equity,1.5%
UNO Minda Ltd.,Automobile,Equity,1.5%
Gland Pharma Ltd.,Healthcare,Equity,1.5%
Syngene International Ltd.,Healthcare,Equity,1.3%
Manorama Industries Ltd.,Consumer Staples,Equity,1.2%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.1%
L&T Technology Services Ltd.,Technology,Equity,1.1%
The Federal Bank Ltd.,Financial,Equity,1.1%
ABB India Ltd.,Capital Goods,Equity,1.1%
Mphasis Ltd.,Technology,Equity,1.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.0%
Tata Motors Ltd.,Automobile,Equity,1.0%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.8%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.8%
Vinati Organics Ltd.,Chemicals,Equity,0.8%
