Name,Sector,Instrument,Assets
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,18.5%
Cipla Ltd.,Healthcare,Equity,10.0%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,7.9%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,7.6%
Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,6.0%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,6.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,4.7%
Ajanta Pharma Ltd.,Healthcare,Equity,3.7%
Aurobindo Pharma Ltd.,Healthcare,Equity,3.7%
Fortis Healthcare Ltd.,Healthcare,Equity,3.3%
Divi's Laboratories Ltd.,Healthcare,Equity,3.1%
Alkem Laboratories Ltd.,Healthcare,Equity,2.8%
Ipca Laboratories Ltd.,Healthcare,Equity,2.6%
Gland Pharma Ltd.,Healthcare,Equity,2.3%
Biocon Ltd.,Healthcare,Equity,2.3%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,2.2%
Vinati Organics Ltd.,Chemicals,Equity,2.0%
Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,1.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.6%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.5%
Tarsons Products Ltd.,Healthcare,Equity,1.5%
Laurus Labs Ltd.,Healthcare,Equity,1.5%
Max Financial Services Ltd.,Financial,Equity,1.3%
Natco Pharma Ltd.,Healthcare,Equity,1.2%
Syngene International Ltd.,Healthcare,Equity,0.5%
