Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.0%
HDFC Bank Ltd.,Financial,Equity,8.9%
Tata Consultancy Services Ltd.,Technology,Equity,6.3%
LTIMindtree Ltd.,Technology,Equity,3.8%
Tata Motors Ltd.,Automobile,Equity,3.8%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,3.6%
Bharti Airtel Ltd.,Communication,Equity,3.6%
Bajaj Finance Ltd.,Financial,Equity,3.6%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,3.6%
Trent Ltd.,Services,Equity,3.6%
Indusind Bank Ltd.,Financial,Equity,3.6%
The Phoenix Mills Ltd.,Construction,Equity,3.5%
United Breweries Ltd.,Consumer Staples,Equity,3.5%
Bharat Forge Ltd.,Automobile,Equity,3.5%
Maruti Suzuki India Ltd.,Automobile,Equity,3.3%
Jubilant FoodWorks Ltd.,Services,Equity,3.0%
Ultratech Cement Ltd.,Construction,Equity,2.9%
Havells India Ltd.,Capital Goods,Equity,2.8%
Dabur India Ltd.,Consumer Staples,Equity,2.6%
Tube Investments Of India Ltd.,Automobile,Equity,2.5%
ABB India Ltd.,Capital Goods,Equity,2.3%
Ajanta Pharma Ltd.,Healthcare,Equity,2.2%
Cipla Ltd.,Healthcare,Equity,2.2%
Max Financial Services Ltd.,Financial,Equity,2.1%
Divi's Laboratories Ltd.,Healthcare,Equity,2.1%
PI Industries Ltd.,Chemicals,Equity,1.6%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.6%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.6%
Avenue Supermarts Ltd.,Services,Equity,1.1%
Ashok Leyland Ltd.,Automobile,Equity,0.8%
Reserve Bank of India,Financial,T-Bills,0.2%
