Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.0%
HDFC Bank Ltd.,Financial,Equity,5.2%
Infosys Ltd.,Technology,Equity,4.9%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.5%
Axis Bank Ltd.,Financial,Equity,2.4%
Tata Consultancy Services Ltd.,Technology,Equity,2.4%
Reliance Industries Ltd.,Energy,Equity,2.1%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,2.1%
Devyani International Ltd.,Services,Equity,2.0%
SRF Ltd.,Diversified,Equity,2.0%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.8%
Atul Ltd.,Chemicals,Equity,1.8%
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,1.8%
Coromandel International Ltd.,Chemicals,Equity,1.8%
Cummins India Ltd.,Capital Goods,Equity,1.7%
Transport Corporation Of India Ltd.,Services,Equity,1.6%
Navin Fluorine International Ltd.,Chemicals,Equity,1.6%
Page Industries Ltd.,Textiles,Equity,1.6%
Bajaj Finance Ltd.,Financial,Equity,1.6%
State Bank of India,Financial,Equity,1.6%
Schaeffler India Ltd.,Capital Goods,Equity,1.5%
Bharat Forge Ltd.,Automobile,Equity,1.4%
Vinati Organics Ltd.,Chemicals,Equity,1.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.4%
Kajaria Ceramics Ltd.,Construction,Equity,1.4%
Zydus Wellness Ltd.,Consumer Staples,Equity,1.4%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.4%
HCL Technologies Ltd.,Technology,Equity,1.4%
Kennametal India Ltd.,Capital Goods,Equity,1.3%
Sundaram Finance Ltd.,Financial,Equity,1.3%
The Indian Hotels Company Ltd.,Services,Equity,1.3%
Trent Ltd.,Services,Equity,1.3%
Lakshmi Machine Works Ltd.,Capital Goods,Equity,1.3%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.2%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.2%
SKF India Ltd.,Capital Goods,Equity,1.2%
Hitachi Energy India Ltd.,Capital Goods,Equity,1.2%
Bharti Airtel Ltd.,Communication,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Gujarat Gas Ltd.,Energy,Equity,1.2%
Voltas Ltd.,Consumer Discretionary,Equity,1.2%
Dabur India Ltd.,Consumer Staples,Equity,1.1%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,1.1%
Quess Corp Ltd.,Financial,Equity,1.0%
UNO Minda Ltd.,Automobile,Equity,1.0%
Avenue Supermarts Ltd.,Services,Equity,1.0%
Nippon Life India Asset Management Ltd.,Financial,Equity,1.0%
NOCIL Ltd.,Chemicals,Equity,1.0%
Emami Ltd.,Consumer Staples,Equity,1.0%
Pitti Engineering Ltd.,Capital Goods,Equity,0.9%
Godrej Agrovet Ltd.,Consumer Staples,Equity,0.9%
ICICI Securities Ltd.,Financial,Equity,0.8%
The Federal Bank Ltd.,Financial,Equity,0.8%
Tata Chemicals Ltd.,Chemicals,Equity,0.8%
Ashoka Buildcon Ltd.,Construction,Equity,0.8%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.8%
Eicher Motors Ltd.,Automobile,Equity,0.8%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,0.7%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.7%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,0.6%
CreditAccess Grameen Ltd.,Financial,Equity,0.6%
Jubilant FoodWorks Ltd.,Services,Equity,0.5%
3M India Ltd.,Diversified,Equity,0.4%
Mphasis Ltd.,Technology,Equity,0.3%
Life Insurance Corporation of India,Insurance,Equity,0.3%
DCB Bank Ltd.,Financial,Equity,0.3%
