Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.7%
ICICI Bank Ltd.,Financial,Equity,7.3%
Bajaj Finance Ltd.,Financial,Equity,6.6%
Avenue Supermarts Ltd.,Services,Equity,4.3%
Axis Bank Ltd.,Financial,Equity,4.2%
Infosys Ltd.,Technology,Equity,3.5%
Maruti Suzuki India Ltd.,Automobile,Equity,3.3%
HCL Technologies Ltd.,Technology,Equity,2.3%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,2.0%
Gujarat Gas Ltd.,Energy,Equity,2.0%
AU Small Finance Bank Ltd.,Financial,Equity,2.0%
Bharat Electronics Ltd.,Capital Goods,Equity,1.9%
Supreme Industries Ltd.,Chemicals,Equity,1.8%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.8%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.7%
Emami Ltd.,Consumer Staples,Equity,1.7%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.6%
Asian Paints Ltd.,Chemicals,Equity,1.6%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.6%
Tata Motors Ltd.,Automobile,Equity,1.5%
KNR Constructions Ltd.,Construction,Equity,1.5%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.5%
Schaeffler India Ltd.,Capital Goods,Equity,1.4%
LTIMindtree Ltd.,Technology,Equity,1.4%
Can Fin Homes Ltd.,Financial,Equity,1.3%
KEC International Ltd.,Capital Goods,Equity,1.3%
Ultratech Cement Ltd.,Construction,Equity,1.3%
Alkem Laboratories Ltd.,Healthcare,Equity,1.2%
Bajaj Finserv Ltd.,Financial,Equity,1.1%
PI Industries Ltd.,Chemicals,Equity,1.1%
Navin Fluorine International Ltd.,Chemicals,Equity,1.1%
Balkrishna Industries Ltd.,Automobile,Equity,1.1%
UNO Minda Ltd.,Automobile,Equity,1.1%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.1%
Ipca Laboratories Ltd.,Healthcare,Equity,1.1%
Max Financial Services Ltd.,Financial,Equity,1.0%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.0%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.0%
Ganesha Ecosphere Ltd.,Textiles,Equity,1.0%
JK Lakshmi Cement Ltd.,Construction,Equity,1.0%
Havells India Ltd.,Capital Goods,Equity,0.9%
Mphasis Ltd.,Technology,Equity,0.9%
Polycab India Ltd.,Capital Goods,Equity,0.9%
Apar Industries Ltd.,Diversified,Equity,0.9%
Bharat Forge Ltd.,Automobile,Equity,0.9%
AIA Engineering Ltd.,Metals & Mining,Equity,0.9%
Atul Ltd.,Chemicals,Equity,0.9%
Dalmia Bharat Ltd.,Construction,Equity,0.9%
JK Cement Ltd.,Construction,Equity,0.7%
Equitas Holdings Ltd.,Financial,Equity,0.7%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.7%
Tata Consultancy Services Ltd.,Technology,Equity,0.7%
Divi's Laboratories Ltd.,Healthcare,Equity,0.7%
