Name,Sector,Instrument,Assets
Trent Ltd.,Services,Equity,4.4%
TVS Motor Company Ltd.,Automobile,Equity,3.9%
Indian Bank,Financial,Equity,3.7%
The Federal Bank Ltd.,Financial,Equity,3.7%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,3.0%
Canara Bank,Financial,Equity,2.7%
NTPC Ltd.,Energy,Equity,2.3%
The Indian Hotels Company Ltd.,Services,Equity,2.3%
Coforge Ltd.,Technology,Equity,2.2%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.2%
Bharat Electronics Ltd.,Capital Goods,Equity,2.1%
NHPC Ltd.,Energy,Equity,2.0%
LIC Housing Finance Ltd.,Financial,Equity,2.0%
Schaeffler India Ltd.,Capital Goods,Equity,2.0%
Ashok Leyland Ltd.,Automobile,Equity,2.0%
ACC Ltd.,Construction,Equity,2.0%
Voltas Ltd.,Consumer Discretionary,Equity,1.9%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.9%
City Union Bank Ltd.,Financial,Equity,1.9%
AIA Engineering Ltd.,Metals & Mining,Equity,1.9%
Page Industries Ltd.,Textiles,Equity,1.9%
Bharat Forge Ltd.,Automobile,Equity,1.8%
Thermax Ltd.,Capital Goods,Equity,1.8%
Oberoi Realty Ltd.,Construction,Equity,1.7%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,1.7%
Astral Ltd.,Chemicals,Equity,1.6%
DCM Shriram Ltd.,Diversified,Equity,1.5%
Oil India Ltd.,Energy,Equity,1.5%
Ipca Laboratories Ltd.,Healthcare,Equity,1.5%
Sundaram Finance Ltd.,Financial,Equity,1.5%
AU Small Finance Bank Ltd.,Financial,Equity,1.5%
Persistent Systems Ltd.,Technology,Equity,1.4%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.4%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.4%
DCB Bank Ltd.,Financial,Equity,1.3%
Vardhman Textiles Ltd.,Textiles,Equity,1.2%
Abbott India Ltd.,Healthcare,Equity,1.2%
Gujarat Gas Ltd.,Energy,Equity,1.1%
NMDC Ltd.,Metals & Mining,Equity,1.1%
RBL Bank Ltd.,Financial,Equity,1.1%
Hitachi Energy India Ltd.,Capital Goods,Equity,1.1%
Piramal Enterprises Ltd.,Healthcare,Equity,1.1%
Atul Ltd.,Chemicals,Equity,1.1%
JK Lakshmi Cement Ltd.,Construction,Equity,1.1%
Escorts Kubota Ltd.,Automobile,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.0%
RHI Magnesita India Ltd.,Construction,Equity,1.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
Exide Industries Ltd.,Capital Goods,Equity,1.0%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.0%
Dr. Lal Pathlabs Ltd.,Healthcare,Equity,1.0%
Colgate-Palmolive (India) Ltd.,Consumer Staples,Equity,1.0%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.0%
Max Financial Services Ltd.,Financial,Equity,1.0%
Alkem Laboratories Ltd.,Healthcare,Equity,1.0%
KNR Constructions Ltd.,Construction,Equity,0.8%
