,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,17.3%
1,Cipla Ltd.,Healthcare,Equity,10.0%
2,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,6.7%
3,Procter & Gamble Health Ltd.,Healthcare,Equity,6.2%
4,Lupin Ltd.,Healthcare,Equity,5.5%
5,Ipca Laboratories Ltd.,Healthcare,Equity,5.3%
6,Alkem Laboratories Ltd.,Healthcare,Equity,5.0%
7,Alembic Pharmaceuticals Ltd.,Healthcare,Equity,4.5%
8,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,4.3%
9,Zydus Lifesciences Ltd.,Healthcare,Equity,4.2%
10,Suven Pharmaceuticals Ltd.,Healthcare,Equity,3.9%
11,Indoco Remedies Ltd.,Healthcare,Equity,3.4%
12,Vijaya Diagnostic Centre Ltd.,Healthcare,Equity,3.3%
13,Intuitive Surgical Inc. (USA),Healthcare,Forgn. Eq,3.3%
14,Globus Medical Inc,Healthcare,Forgn. Eq,2.6%
15,Abbott Laboratories,Healthcare,Forgn. Eq,2.2%
16,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2.1%
17,Aarti Drugs Ltd.,Healthcare,Equity,2.1%
18,Syngene International Ltd.,Healthcare,Equity,1.9%
19,Kovai Medical Center & Hospital Ltd.,Healthcare,Equity,1.8%
20,Global X Genomics & Biotechnology ETF,Financial,Forgn.MF- Equity,1.7%
21,Illumina Inc. (USA),Healthcare,Forgn. Eq,1.3%
22,Medplus Health Services Ltd.,Healthcare,Equity,1.0%
23,Pfizer Ltd.,Healthcare,Equity,0.4%
