,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,7.5%
1,ICICI Bank Ltd.,Financial,Equity,7.1%
2,Infosys Ltd.,Technology,Equity,5.7%
3,Reliance Industries Ltd.,Energy,Equity,5.6%
4,State Bank of India,Financial,Equity,3.6%
5,Axis Bank Ltd.,Financial,Equity,3.1%
6,Bharti Airtel Ltd.,Communication,Equity,2.7%
7,Larsen & Toubro Ltd.,Construction,Equity,2.5%
8,Varun Beverages Ltd.,Consumer Staples,Equity,2.3%
9,Ultratech Cement Ltd.,Construction,Equity,2.3%
10,NTPC Ltd.,Energy,Equity,2.1%
11,Bajaj Finance Ltd.,Financial,Equity,1.8%
12,Tata Consultancy Services Ltd.,Technology,Equity,1.8%
13,LTIMindtree Ltd.,Technology,Equity,1.7%
14,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.6%
15,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.5%
16,Housing Development Finance Corporation Ltd.,Financial,Equity,1.5%
17,Avenue Supermarts Ltd.,Services,Equity,1.5%
18,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.4%
19,Maruti Suzuki India Ltd.,Automobile,Equity,1.4%
20,Persistent Systems Ltd.,Technology,Equity,1.4%
21,Bharat Electronics Ltd.,Capital Goods,Equity,1.4%
22,PB Fintech Ltd.,Services,Equity,1.3%
23,Cera Sanitaryware Ltd.,Construction,Equity,1.2%
24,CreditAccess Grameen Ltd.,Financial,Equity,1.2%
25,Kotak Mahindra Bank Ltd.,Financial,Equity,1.2%
26,Aavas Financiers Ltd.,Financial,Equity,1.1%
27,Max Healthcare Institute Ltd.,Healthcare,Equity,1.1%
28,Mahindra & Mahindra Ltd.,Automobile,Equity,1.1%
29,Nestle India Ltd.,Consumer Staples,Equity,1.1%
30,Syngene International Ltd.,Healthcare,Equity,1.0%
31,Polycab India Ltd.,Capital Goods,Equity,1.0%
32,Navin Fluorine International Ltd.,Chemicals,Equity,1.0%
33,Devyani International Ltd.,Services,Equity,1.0%
34,Neogen Chemicals Ltd.,Chemicals,Equity,1.0%
35,PI Industries Ltd.,Chemicals,Equity,1.0%
36,Schaeffler India Ltd.,Capital Goods,Equity,1.0%
37,Tube Investments Of India Ltd.,Automobile,Equity,1.0%
38,ABB India Ltd.,Capital Goods,Equity,1.0%
39,Sumitomo Chemical India Ltd.,Chemicals,Equity,1.0%
40,SBI Life Insurance Company Ltd.,Insurance,Equity,1.0%
41,Escorts Kubota Ltd.,Automobile,Equity,0.9%
42,ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.9%
43,CE Info Systems Ltd.,Technology,Equity,0.9%
44,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.9%
45,UNO Minda Ltd.,Automobile,Equity,0.8%
46,Cipla Ltd.,Healthcare,Equity,0.8%
47,Eicher Motors Ltd.,Automobile,Equity,0.8%
48,Pidilite Industries Ltd.,Chemicals,Equity,0.8%
49,CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,0.8%
50,Britannia Industries Ltd.,Consumer Staples,Equity,0.7%
51,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.7%
52,Star Health and Allied Insurance Company Ltd.,Insurance,Equity,0.7%
53,Gujarat Gas Ltd.,Energy,Equity,0.6%
54,Tata Power Company Ltd.,Energy,Equity,0.6%
55,Eureka Forbes Ltd.,Metals & Mining,Equity,0.6%
56,Syrma SGS Technology Ltd.,Capital Goods,Equity,0.6%
57,Hindalco Industries Ltd.,Metals & Mining,Equity,0.5%
58,Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,0.5%
59,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.5%
60,The Phoenix Mills Ltd.,Construction,Equity,0.5%
