,Name,Sector,Instrument,Assets
0,Housing Development Finance Corporation Ltd.,Financial,Equity,9.6%
1,Infosys Ltd.,Technology,Equity,7.3%
2,ICICI Bank Ltd.,Financial,Equity,6.2%
3,Reliance Industries Ltd.,Energy,Equity,4.8%
4,HDFC Bank Ltd.,Financial,Equity,4.0%
5,Ultratech Cement Ltd.,Construction,Equity,3.4%
6,LTIMindtree Ltd.,Technology,Equity,3.2%
7,Axis Bank Ltd.,Financial,Equity,3.1%
8,Nestle India Ltd.,Consumer Staples,Equity,2.3%
9,Samvardhana Motherson International Ltd.,Automobile,Equity,2.2%
10,Kei Industries Ltd.,Capital Goods,Equity,2.1%
11,Titan Company Ltd.,Consumer Discretionary,Equity,2.0%
12,UNO Minda Ltd.,Automobile,Equity,2.0%
13,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.0%
14,Bharti Airtel Ltd.,Communication,Equity,2.0%
15,Anand Rathi Wealth Ltd.,Financial,Equity,1.9%
16,Gujarat State Petronet Ltd.,Energy,Equity,1.8%
17,Avenue Supermarts Ltd.,Services,Equity,1.8%
18,Indusind Bank Ltd.,Financial,Equity,1.8%
19,GAIL (India) Ltd.,Energy,Equity,1.7%
20,Bank Of Baroda,Financial,Equity,1.7%
21,Honeywell Automation India Ltd.,Capital Goods,Equity,1.7%
22,NTPC Ltd.,Energy,Equity,1.6%
23,United Breweries Ltd.,Consumer Staples,Equity,1.6%
24,Kajaria Ceramics Ltd.,Construction,Equity,1.5%
25,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.5%
26,Ashok Leyland Ltd.,Automobile,Equity,1.5%
27,PI Industries Ltd.,Chemicals,Equity,1.3%
28,Syngene International Ltd.,Healthcare,Equity,1.3%
29,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.3%
30,MTAR Technologies Ltd.,Capital Goods,Equity,1.3%
31,Birla Corporation Ltd.,Construction,Equity,1.3%
32,Bharat Electronics Ltd.,Capital Goods,Equity,1.2%
33,United Spirits Ltd.,Consumer Staples,Equity,1.2%
34,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.1%
35,Home First Finance Company India Ltd.,Financial,Equity,1.0%
36,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.0%
37,Escorts Kubota Ltd.,Automobile,Equity,0.9%
38,PB Fintech Ltd.,Services,Equity,0.9%
39,Devyani International Ltd.,Services,Equity,0.9%
40,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,0.8%
41,GR Infraprojects Ltd.,Construction,Equity,0.8%
42,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
43,Hindustan Aeronautics Ltd.,Capital Goods,Equity,0.7%
44,Varun Beverages Ltd.,Consumer Staples,Equity,0.7%
45,Vinati Organics Ltd.,Chemicals,Equity,0.6%
46,Persistent Systems Ltd.,Technology,Equity,0.6%
47,Kotak Mahindra Bank Ltd.,Financial,Equity,0.2%
48,Safari Industries (India) Ltd.,Chemicals,Equity,0.2%
49,VIP Industries Ltd.,Chemicals,Equity,0.2%
