,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,17.8%
1,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,9.6%
2,Divi's Laboratories Ltd.,Healthcare,Equity,8.9%
3,Cipla Ltd.,Healthcare,Equity,8.3%
4,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,7.7%
5,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,5.8%
6,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,4.7%
7,Alkem Laboratories Ltd.,Healthcare,Equity,4.3%
8,Abbott India Ltd.,Healthcare,Equity,4.1%
9,Ipca Laboratories Ltd.,Healthcare,Equity,4.0%
10,Syngene International Ltd.,Healthcare,Equity,3.1%
11,Zydus Lifesciences Ltd.,Healthcare,Equity,2.5%
12,Aster DM Healthcare Ltd.,Healthcare,Equity,2.4%
13,Vinati Organics Ltd.,Chemicals,Equity,2.4%
14,Laurus Labs Ltd.,Healthcare,Equity,2.0%
15,Pfizer Ltd.,Healthcare,Equity,1.8%
16,Gland Pharma Ltd.,Healthcare,Equity,1.7%
17,Jubilant Ingrevia Ltd.,Chemicals,Equity,1.5%
18,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.3%
19,Indoco Remedies Ltd.,Healthcare,Equity,1.3%
20,HDFC Life Insurance Co Ltd.,Insurance,Equity,1.2%
21,Rossari Biotech Ltd.,Chemicals,Equity,1.2%
22,Natco Pharma Ltd.,Healthcare,Equity,1.0%
