,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,7.6%
1,Infosys Ltd.,Technology,Equity,6.8%
2,HDFC Bank Ltd.,Financial,Equity,4.3%
3,Reliance Industries Ltd.,Energy,Equity,4.1%
4,Persistent Systems Ltd.,Technology,Equity,3.9%
5,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,3.8%
6,Hindalco Industries Ltd.,Metals & Mining,Equity,2.7%
7,Axis Bank Ltd.,Financial,Equity,2.6%
8,Tata Power Company Ltd.,Energy,Equity,2.5%
9,Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.3%
10,HCL Technologies Ltd.,Technology,Equity,2.2%
11,Timken India Ltd.,Capital Goods,Equity,2.0%
12,Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.9%
13,Indusind Bank Ltd.,Financial,Equity,1.8%
14,Fortis Healthcare Ltd.,Healthcare,Equity,1.8%
15,Zee Entertainment Enterprises Ltd.,Services,Equity,1.8%
16,Dabur India Ltd.,Consumer Staples,Equity,1.8%
17,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.8%
18,Coforge Ltd.,Technology,Equity,1.8%
19,Ashok Leyland Ltd.,Automobile,Equity,1.8%
20,Can Fin Homes Ltd.,Financial,Equity,1.7%
21,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.6%
22,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.6%
23,Asian Paints Ltd.,Chemicals,Equity,1.6%
24,Bajaj Finance Ltd.,Financial,Equity,1.6%
25,Dalmia Bharat Ltd.,Construction,Equity,1.6%
26,Indian Energy Exchange Ltd.,Services,Equity,1.5%
27,Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.5%
28,Ipca Laboratories Ltd.,Healthcare,Equity,1.5%
29,Cummins India Ltd.,Capital Goods,Equity,1.4%
30,Tech Mahindra Ltd.,Technology,Equity,1.4%
31,Bharti Airtel Ltd.,Communication,Equity,1.4%
32,Minda Industries Ltd.,Automobile,Equity,1.4%
33,Natco Pharma Ltd.,Healthcare,Equity,1.3%
34,Nazara Technologies Ltd.,Technology,Equity,1.3%
35,Brigade Enterprises Ltd.,Construction,Equity,1.2%
36,Housing Development Finance Corpn. Ltd.,Financial,Warrant,1.2%
37,Ultratech Cement Ltd.,Construction,Equity,1.2%
38,Tata Steel Ltd.,Metals & Mining,Equity,1.2%
39,Kei Industries Ltd.,Capital Goods,Equity,1.1%
40,Nestle India Ltd.,Consumer Staples,Equity,1.1%
41,Sterlite Technologies Ltd.,Communication,Equity,1.1%
42,Sudarshan Chemical Industries Ltd.,Chemicals,Equity,1.1%
43,Tata Consumer Products Ltd.,Consumer Staples,Equity,1.1%
44,PNC Infratech Ltd.,Construction,Equity,1.0%
45,Balkrishna Industries Ltd.,Automobile,Equity,0.9%
