,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,16.4%
1,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,7.0%
2,Cipla Ltd.,Healthcare,Equity,5.2%
3,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,4.8%
4,Alkem Laboratories Ltd.,Healthcare,Equity,4.7%
5,Lupin Ltd.,Healthcare,Equity,4.4%
6,Aurobindo Pharma Ltd.,Healthcare,Equity,4.0%
7,Divi's Laboratories Ltd.,Healthcare,Equity,3.8%
8,Sanofi India Ltd.,Healthcare,Equity,3.8%
9,FDC Ltd.,Healthcare,Equity,3.6%
10,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,3.5%
11,Natco Pharma Ltd.,Healthcare,Equity,3.0%
12,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,2.4%
13,Gland Pharma Ltd.,Healthcare,Equity,2.4%
14,Aster DM Healthcare Ltd.,Healthcare,Equity,2.4%
15,Ipca Laboratories Ltd.,Healthcare,Equity,2.4%
16,Fortis Healthcare Ltd.,Healthcare,Equity,2.3%
17,Biocon Ltd.,Healthcare,Equity,2.2%
18,SBI Life Insurance Company Ltd.,Insurance,Equity,2.1%
19,Krsnaa Diagnostics Ltd.,Healthcare,Equity,2.0%
20,Indoco Remedies Ltd.,Healthcare,Equity,1.8%
21,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.6%
22,Rainbow Children's Medicare Ltd.,Healthcare,Equity,1.5%
23,Viatris Inc,Healthcare,Forgn. Eq,1.4%
24,Narayana Hrudayalaya Ltd.,Healthcare,Equity,1.4%
25,Ajanta Pharma Ltd.,Healthcare,Equity,1.3%
26,Syngene International Ltd.,Healthcare,Equity,1.3%
27,Reserve Bank of India,Financial,T-Bills,1.1%
28,Eris Lifesciences Ltd.,Healthcare,Equity,1.0%
29,Zydus Lifesciences Ltd.,Healthcare,Equity,0.9%
30,Windlas Biotech Ltd.,Healthcare,Equity,0.7%
31,Dishman Carbogen Amcis Ltd.,Healthcare,Equity,0.6%
32,Alembic Pharmaceuticals Ltd.,Healthcare,Equity,0.6%
33,Laurus Labs Ltd.,Healthcare,Equity,0.5%
34,Metropolis Healthcare Ltd.,Healthcare,Equity,0.4%
