,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,23.7%
1,Cipla Ltd.,Healthcare,Equity,9.0%
2,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,7.9%
3,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,5.5%
4,Divi's Laboratories Ltd.,Healthcare,Equity,5.2%
5,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,5.2%
6,Lupin Ltd.,Healthcare,Equity,4.9%
7,Suven Pharmaceuticals Ltd.,Healthcare,Equity,3.7%
8,Syngene International Ltd.,Healthcare,Equity,2.7%
9,Alkem Laboratories Ltd.,Healthcare,Equity,2.6%
10,Astec Lifesciences Ltd.,Chemicals,Equity,2.6%
11,Narayana Hrudayalaya Ltd.,Healthcare,Equity,2.3%
12,FDC Ltd.,Healthcare,Equity,2.1%
13,Fortis Healthcare Ltd.,Healthcare,Equity,2.0%
14,Aster DM Healthcare Ltd.,Healthcare,Equity,2.0%
15,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.7%
16,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.6%
17,Ipca Laboratories Ltd.,Healthcare,Equity,1.6%
18,Zydus Lifesciences Ltd.,Healthcare,Equity,1.5%
19,Ami Organics Ltd.,Healthcare,Equity,1.2%
20,Max Healthcare Institute Ltd.,Healthcare,Equity,1.2%
21,Healthcare Global Enterprises Ltd.,Healthcare,Equity,1.1%
22,Natco Pharma Ltd.,Healthcare,Equity,1.0%
23,Ajanta Pharma Ltd.,Healthcare,Equity,1.0%
24,Rainbow Children's Medicare Ltd.,Healthcare,Equity,1.0%
25,TTK Healthcare Ltd.,Healthcare,Equity,0.9%
26,Abbott India Ltd.,Healthcare,Equity,0.7%
27,Advanced Enzyme Technologies Ltd.,Chemicals,Equity,0.7%
28,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
