,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,9.8%
1,Infosys Ltd.,Technology,Equity,8.1%
2,Housing Development Finance Corporation Ltd.,Financial,Equity,7.8%
3,Axis Bank Ltd.,Financial,Equity,4.3%
4,Reliance Industries Ltd.,Energy,Equity,4.2%
5,Bharti Airtel Ltd.,Communication,Equity,4.2%
6,HDFC Bank Ltd.,Financial,Equity,4.2%
7,Tata Consultancy Services Ltd.,Technology,Equity,3.5%
8,Maruti Suzuki India Ltd.,Automobile,Equity,3.0%
9,Kotak Mahindra Bank Ltd.,Financial,Equity,2.8%
10,Larsen & Toubro Ltd.,Construction,Equity,2.4%
11,Bajaj Finance Ltd.,Financial,Equity,2.3%
12,Ultratech Cement Ltd.,Construction,Equity,2.2%
13,Avenue Supermarts Ltd.,Services,Equity,2.0%
14,Titan Company Ltd.,Consumer Discretionary,Equity,1.9%
15,LTIMindtree Ltd.,Technology,Equity,1.9%
16,Eicher Motors Ltd.,Automobile,Equity,1.9%
17,SKF India Ltd.,Capital Goods,Equity,1.8%
18,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
19,Asian Paints Ltd.,Chemicals,Equity,1.6%
20,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.6%
21,Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.5%
22,State Bank of India,Financial,Equity,1.4%
23,Havells India Ltd.,Capital Goods,Equity,1.3%
24,Tata Motors Ltd.,Automobile,Equity,1.2%
25,Cipla Ltd.,Healthcare,Equity,1.1%
26,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.1%
27,NTPC Ltd.,Energy,Equity,1.1%
28,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.1%
29,Samvardhana Motherson International Ltd.,Automobile,Equity,1.0%
30,Balkrishna Industries Ltd.,Automobile,Equity,1.0%
31,United Breweries Ltd.,Consumer Staples,Equity,1.0%
32,Tech Mahindra Ltd.,Technology,Equity,1.0%
33,Jubilant FoodWorks Ltd.,Services,Equity,0.9%
34,Tata Steel Ltd.,Metals & Mining,Equity,0.9%
35,Reserve Bank of India,Financial,T-Bills,0.9%
36,Divi's Laboratories Ltd.,Healthcare,Equity,0.8%
37,UTI Money Market Fund Direct-Growth,Financial,Mutual Fund,0.8%
38,Metropolis Healthcare Ltd.,Healthcare,Equity,0.8%
39,Interglobe Aviation Ltd.,Services,Equity,0.7%
40,Pidilite Industries Ltd.,Chemicals,Equity,0.7%
41,3M India Ltd.,Diversified,Equity,0.7%
42,Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.6%
43,Blue Star Ltd.,Consumer Discretionary,Equity,0.6%
44,Mphasis Ltd.,Technology,Equity,0.6%
45,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.6%
46,United Spirits Ltd.,Consumer Staples,Equity,0.5%
47,FSN E-Commerce Ventures Ltd.,Services,Equity,0.5%
48,Bajaj Auto Ltd.,Automobile,Equity,0.3%
49,Zomato Ltd.,Services,Equity,0.2%
50,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
51,GAIL (India) Ltd.,Energy,Equity,0.2%
52,Indian Energy Exchange Ltd.,Services,Equity,0.2%
53,Reserve Bank of India,Financial,T-Bills,0.1%
