,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,9.2%
1,Axis Bank Ltd.,Financial,Equity,5.5%
2,Infosys Ltd.,Technology,Equity,5.0%
3,Avenue Supermarts Ltd.,Services,Equity,5.0%
4,Bharti Airtel Ltd.,Communication,Equity,4.9%
5,HDFC Bank Ltd.,Financial,Equity,4.8%
6,Maruti Suzuki India Ltd.,Automobile,Equity,4.7%
7,SBI Cards And Payment Services Ltd.,Financial,Equity,4.2%
8,Reliance Industries Ltd.,Energy,Equity,3.5%
9,Larsen & Toubro Ltd.,Construction,Equity,2.8%
10,State Bank of India,Financial,Equity,2.7%
11,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.5%
12,SBI Life Insurance Company Ltd.,Insurance,Equity,2.5%
13,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2.1%
14,Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,2.1%
15,Housing Development Finance Corporation Ltd.,Financial,Equity,2.0%
16,Syngene International Ltd.,Healthcare,Equity,1.9%
17,PVR Ltd.,Services,Equity,1.9%
18,HCL Technologies Ltd.,Technology,Equity,1.9%
19,TVS Motor Company Ltd.,Automobile,Equity,1.8%
20,Ultratech Cement Ltd.,Construction,Equity,1.7%
21,Zomato Ltd.,Services,Equity,1.5%
22,United Breweries Ltd.,Consumer Staples,Equity,1.5%
23,Mahindra & Mahindra Ltd.,Automobile,Equity,1.3%
24,Mahindra Lifespace Developers Ltd.,Construction,Equity,1.3%
25,Sundram Fasteners Ltd.,Capital Goods,Equity,1.3%
26,Mphasis Ltd.,Technology,Equity,1.2%
27,Max Financial Services Ltd.,Financial,Equity,1.2%
28,Container Corporation Of India Ltd.,Services,Equity,1.2%
29,V-Mart Retail Ltd.,Services,Equity,1.2%
30,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.1%
31,Blue Star Ltd.,Consumer Discretionary,Equity,1.1%
32,Samvardhana Motherson International Ltd.,Automobile,Equity,1.1%
33,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.0%
34,Ashok Leyland Ltd.,Automobile,Equity,1.0%
35,Bharat Petroleum Corporation Ltd.,Energy,Equity,0.9%
36,Arvind Fashions Ltd.,Textiles,Equity,0.8%
37,Birlasoft Ltd.,Technology,Equity,0.7%
38,Tech Mahindra Ltd.,Technology,Equity,0.6%
39,Sapphire Foods India Ltd.,Services,Equity,0.6%
40,Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.6%
41,Multi Commodity Exchange Of India Ltd.,Services,Equity,0.5%
42,Ipca Laboratories Ltd.,Healthcare,Equity,0.5%
43,Gujarat Pipavav Port Ltd.,Services,Equity,0.5%
44,Quess Corp Ltd.,Financial,Equity,0.4%
45,Jubilant FoodWorks Ltd.,Services,Equity,0.3%
46,PNC Infratech Ltd.,Construction,Equity,0.3%
47,Zydus Wellness Ltd.,Consumer Staples,Equity,0.2%
48,Barbeque-Nation Hospitality Ltd.,Services,Equity,0.1%
49,JM Financial Ltd.,Financial,Equity,0.1%
