,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,18.9%
1,Cipla Ltd.,Healthcare,Equity,9.2%
2,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,8.5%
3,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,8.1%
4,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,6.8%
5,Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,6.2%
6,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,5.1%
7,Aurobindo Pharma Ltd.,Healthcare,Equity,4.7%
8,Ajanta Pharma Ltd.,Healthcare,Equity,3.9%
9,Fortis Healthcare Ltd.,Healthcare,Equity,3.2%
10,Divi's Laboratories Ltd.,Healthcare,Equity,2.5%
11,Ipca Laboratories Ltd.,Healthcare,Equity,2.2%
12,Biocon Ltd.,Healthcare,Equity,2.2%
13,Alkem Laboratories Ltd.,Healthcare,Equity,2.0%
14,Gland Pharma Ltd.,Healthcare,Equity,2.0%
15,Lupin Ltd.,Healthcare,Equity,2.0%
16,Vinati Organics Ltd.,Chemicals,Equity,2.0%
17,Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,1.6%
18,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.4%
19,SBI Life Insurance Company Ltd.,Insurance,Equity,1.4%
20,Natco Pharma Ltd.,Healthcare,Equity,1.3%
21,Tarsons Products Ltd.,Healthcare,Equity,1.3%
22,Max Financial Services Ltd.,Financial,Equity,1.3%
23,Syngene International Ltd.,Healthcare,Equity,1.0%
24,Laurus Labs Ltd.,Healthcare,Equity,0.5%
