,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.6%
1,ICICI Bank Ltd.,Financial,Equity,8.7%
2,Infosys Ltd.,Technology,Equity,6.9%
3,Reliance Industries Ltd.,Energy,Equity,6.5%
4,State Bank of India,Financial,Equity,3.9%
5,Axis Bank Ltd.,Financial,Equity,3.7%
6,Larsen & Toubro Ltd.,Construction,Equity,3.5%
7,ITC Ltd.,Consumer Staples,Equity,3.4%
8,Tata Consultancy Services Ltd.,Technology,Equity,3.4%
9,Bharti Airtel Ltd.,Communication,Equity,3.3%
10,Hindustan Unilever Ltd.,Consumer Staples,Equity,3.2%
11,Ultratech Cement Ltd.,Construction,Equity,3.0%
12,Bajaj Finance Ltd.,Financial,Equity,2.4%
13,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.3%
14,Maruti Suzuki India Ltd.,Automobile,Equity,2.1%
15,Kotak Mahindra Bank Ltd.,Financial,Equity,2.0%
16,Housing Development Finance Corporation Ltd.,Financial,Equity,2.0%
17,NTPC Ltd.,Energy,Equity,1.6%
18,Mahindra & Mahindra Ltd.,Automobile,Equity,1.5%
19,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.4%
20,HCL Technologies Ltd.,Technology,Equity,1.4%
21,Titan Company Ltd.,Consumer Discretionary,Equity,1.4%
22,Max Healthcare Institute Ltd.,Healthcare,Equity,1.4%
23,ABB India Ltd.,Capital Goods,Equity,1.1%
24,Tata Motors Ltd.,Automobile,Equity,1.1%
25,Abbott India Ltd.,Healthcare,Equity,1.1%
26,United Spirits Ltd.,Consumer Staples,Equity,1.1%
27,Page Industries Ltd.,Textiles,Equity,1.0%
28,Bharat Electronics Ltd.,Capital Goods,Equity,1.0%
29,Avenue Supermarts Ltd.,Services,Equity,1.0%
30,Tata Steel Ltd.,Metals & Mining,Equity,1.0%
31,SBI Life Insurance Company Ltd.,Insurance,Equity,1.0%
32,Indusind Bank Ltd.,Financial,Equity,1.0%
33,The Indian Hotels Company Ltd.,Services,Equity,0.9%
34,Siemens Ltd.,Capital Goods,Equity,0.9%
35,PI Industries Ltd.,Chemicals,Equity,0.8%
36,Bajaj Auto Ltd.,Automobile,Equity,0.8%
37,Gujarat Gas Ltd.,Energy,Equity,0.7%
38,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.7%
39,Hindalco Industries Ltd.,Metals & Mining,Equity,0.6%
40,Tata Consumer Products Ltd.,Consumer Staples,Equity,0.6%
41,Gland Pharma Ltd.,Healthcare,Equity,0.3%
42,Mphasis Ltd.,Technology,Equity,0.3%
