,Name,Sector,Instrument,Assets
0,State Bank of India,Financial,Equity,20.6%
1,NTPC Ltd.,Energy,Equity,9.4%
2,Power Grid Corporation Of India Ltd.,Energy,Equity,9.2%
3,Oil & Natural Gas Corporation Ltd.,Energy,Equity,9.0%
4,Bank Of Baroda,Financial,Equity,6.3%
5,Coal India Ltd.,Energy,Equity,5.5%
6,Hindustan Aeronautics Ltd.,Capital Goods,Equity,4.2%
7,Container Corporation Of India Ltd.,Services,Equity,3.4%
8,NHPC Ltd.,Energy,Equity,3.0%
9,Reserve Bank of India,Financial,T-Bills,2.8%
10,Bharat Petroleum Corporation Ltd.,Energy,Equity,2.2%
11,SJVN Ltd.,Energy,Equity,2.1%
12,Hindustan Petroleum Corporation Ltd.,Energy,Equity,2.0%
13,National Aluminium Company Ltd.,Metals & Mining,Equity,1.9%
14,Steel Authority Of India Ltd.,Metals & Mining,Equity,1.5%
15,Reserve Bank of India,Financial,T-Bills,1.4%
16,Railtel Corporation Of India Ltd.,Communication,Equity,1.4%
17,SBI Life Insurance Company Ltd.,Insurance,Equity,1.2%
18,Oil India Ltd.,Energy,Equity,1.1%
19,Life Insurance Corporation of India,Insurance,Equity,1.0%
20,Cochin Shipyard Ltd.,Capital Goods,Equity,0.8%
21,Bharat Heavy Electricals Ltd.,Capital Goods,Equity,0.7%
22,Bharat Electronics Ltd.,Capital Goods,Equity,0.5%
