,Name,Sector,Instrument,Assets
0,State Bank of India,Financial,Equity,8.2%
1,ICICI Bank Ltd.,Financial,Equity,7.9%
2,Infosys Ltd.,Technology,Equity,7.0%
3,Tata Consultancy Services Ltd.,Technology,Equity,5.0%
4,Larsen & Toubro Ltd.,Construction,Equity,4.9%
5,HDFC Bank Ltd.,Financial,Equity,4.3%
6,Housing Development Finance Corporation Ltd.,Financial,Equity,4.3%
7,Bajaj Finance Ltd.,Financial,Equity,3.9%
8,Hindalco Industries Ltd.,Metals & Mining,Equity,3.9%
9,Axis Bank Ltd.,Financial,Equity,3.5%
10,Ultratech Cement Ltd.,Construction,Equity,3.3%
11,Linde India Ltd.,Chemicals,Equity,3.3%
12,AU Small Finance Bank Ltd.,Financial,Equity,2.9%
13,Bharti Airtel Ltd.,Communication,Equity,2.8%
14,Mahindra & Mahindra Ltd.,Automobile,Equity,2.4%
15,Ambuja Cements Ltd.,Construction,Equity,2.2%
16,Bharat Forge Ltd.,Automobile,Equity,2.1%
17,Wipro Ltd.,Technology,Equity,2.1%
18,Hindustan Unilever Ltd.,Consumer Staples,Equity,2.0%
19,Balrampur Chini Mills Ltd.,Consumer Staples,Equity,2.0%
20,Bank Of Baroda,Financial,Equity,1.8%
21,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
22,Eicher Motors Ltd.,Automobile,Equity,1.6%
23,Reliance Industries Ltd.,Energy,Equity,1.6%
24,Bosch Ltd.,Automobile,Equity,1.3%
25,Interglobe Aviation Ltd.,Services,Equity,1.3%
26,Maruti Suzuki India Ltd.,Automobile,Equity,1.3%
27,JK Cement Ltd.,Construction,Equity,1.2%
28,VIP Industries Ltd.,Chemicals,Equity,1.1%
29,Kotak Liquid - Plan A - Direct Plan-Growth,Financial,Mutual Fund,1.0%
30,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,1.0%
31,Abbott India Ltd.,Healthcare,Equity,1.0%
32,Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.0%
33,Hero Motocorp Ltd.,Automobile,Equity,1.0%
34,Cipla Ltd.,Healthcare,Equity,0.8%
35,Supreme Industries Ltd.,Chemicals,Equity,0.7%
36,Dr. Lal Pathlabs Ltd.,Healthcare,Equity,0.6%
37,Divi's Laboratories Ltd.,Healthcare,Equity,0.5%
38,V-Mart Retail Ltd.,Services,Equity,0.4%
39,Container Corporation Of India Ltd.,Services,Equity,0.3%
40,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.1%
